# source_api_id	status	crystal_refs	notes
llm/embedding_cache.py::method::EmbeddingCache.has	missing	-	baseline
llm/embedding_cache.py::method::EmbeddingCache.record	missing	-	baseline
llm/errors.py::class::LLMBehaviorError	missing	-	baseline
llm/errors.py::class::MissingProviderError	missing	-	baseline
llm/errors.py::function::_llm_fallback_prose	missing	-	baseline
llm/errors.py::function::_llm_prose_auth_error	missing	-	baseline
llm/errors.py::function::_llm_prose_fixture_missing	missing	-	baseline
llm/errors.py::function::_llm_prose_network_error	missing	-	baseline
llm/errors.py::function::_llm_prose_parse_error	missing	-	baseline
llm/errors.py::function::_llm_prose_rate_limited	missing	-	baseline
llm/errors.py::function::_llm_prose_request_error	missing	-	baseline
llm/errors.py::function::_llm_prose_schema_violation	missing	-	baseline
llm/errors.py::method::LLMBehaviorError.__init__	missing	-	baseline
llm/errors.py::method::MissingProviderError.__init__	missing	-	baseline
llm/native.py::function::_inject	missing	-	baseline
llm/native.py::function::_node_compatible	missing	-	baseline
llm/native.py::function::inject_additional_properties_false	missing	-	baseline
llm/native.py::function::native_schema_compatible	missing	-	baseline
llm/openai.py::class::OpenAIProvider	missing	-	baseline
llm/openai.py::function::_classify_provider_exception	missing	-	baseline
llm/openai.py::function::_extract_text	missing	-	baseline
llm/openai.py::function::_extract_tool_calls	missing	-	baseline
llm/openai.py::function::_get	missing	-	baseline
llm/openai.py::function::_message_to_openai	missing	-	baseline
llm/openai.py::function::_pricing_for	missing	-	baseline
llm/openai.py::function::_retry_after_seconds	missing	-	baseline
llm/openai.py::function::_tool_definition_to_openai	missing	-	baseline
llm/openai.py::method::OpenAIProvider.__init__	missing	-	baseline
llm/openai.py::method::OpenAIProvider._client	missing	-	baseline
llm/openai.py::method::OpenAIProvider._heuristic_count	missing	-	baseline
llm/openai.py::method::OpenAIProvider._is_reasoning_model	missing	-	baseline
llm/openai.py::method::OpenAIProvider.complete	missing	-	baseline
llm/openai.py::method::OpenAIProvider.count_tokens	missing	-	baseline
llm/openai.py::method::OpenAIProvider.estimate_cost	missing	-	baseline
llm/openai.py::method::OpenAIProvider.recognizes_model	missing	-	baseline
llm/openai.py::method::OpenAIProvider.supports_native_structured_output	missing	-	baseline
llm/parsing.py::function::parse_structured_response	missing	-	baseline
llm/prompt.py::class::AssembledPrompt	missing	-	baseline
llm/prompt.py::function::_canonical	missing	-	baseline
llm/prompt.py::function::_event_summary	missing	-	baseline
llm/prompt.py::function::_example_instance	missing	-	baseline
llm/prompt.py::function::_serialize_event	missing	-	baseline
llm/prompt.py::function::_strip_volatile	missing	-	baseline
llm/prompt.py::function::assemble_prompt	missing	-	baseline
llm/prompt.py::function::build_instruction	missing	-	baseline
llm/prompt.py::function::build_system_prompt	missing	-	baseline
llm/prompt.py::function::build_user_message	missing	-	baseline
llm/prompt.py::function::example_instance_from_schema	missing	-	baseline
llm/prompt.py::function::schema_to_json	missing	-	baseline
llm/prompt.py::function::serialize_view	missing	-	baseline
llm/prompt.py::method::AssembledPrompt.canonical_json	missing	-	baseline
llm/prompt.py::method::AssembledPrompt.hash	missing	-	baseline
llm/prompt.py::method::AssembledPrompt.to_hashable	missing	-	baseline
llm/provider.py::class::LLMProvider	missing	-	baseline
llm/provider.py::method::LLMProvider.complete	missing	-	baseline
llm/provider.py::method::LLMProvider.count_tokens	missing	-	baseline
llm/provider.py::method::LLMProvider.estimate_cost	missing	-	baseline
